cusip;year;inva;dt_75;dt_76;dt_77;dt_78;dt_79;dt_80;dt_81;dt_82;dt_83;dt_84;dt_85;dt_86;dt_87;vala;debta;cfa;sales
216669;74;0.08472;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76815;0.33869;0.17155;1.356600197
216669;75;0.05592;1;0;0;0;0;0;0;0;0;0;0;0;0;0.3486;0.27517;0.17581;1.387113224
216669;76;0.09275;0;1;0;0;0;0;0;0;0;0;0;0;0;0.75886;0.27978;0.21368;1.485062825
216669;77;0.04428;0;0;1;0;0;0;0;0;0;0;0;0;0;1.08997;0.26709;0.24453;1.419149239
216669;78;0.07244;0;0;0;1;0;0;0;0;0;0;0;0;0;1.20636;0.17761;0.28772;1.612726858
216669;79;0.21573;0;0;0;0;1;0;0;0;0;0;0;0;0;1.16366;0.08979;0.3141;1.630842844
216669;80;0.04805;0;0;0;0;0;1;0;0;0;0;0;0;0;0.72578;0.33261;0.19639;1.109074751
216669;81;0.0971;0;0;0;0;0;0;1;0;0;0;0;0;0;1.20499;0.23667;0.22935;1.363212347
216669;82;0.06164;0;0;0;0;0;0;0;1;0;0;0;0;0;1.18172;0.10174;0.27832;1.491722993
216669;83;0.04433;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6408;0.19102;0.17222;1.254595084
216669;84;0.03672;0;0;0;0;0;0;0;0;0;1;0;0;0;0.76707;0.12361;0.12342;0.947034054
216669;85;0.12485;0;0;0;0;0;0;0;0;0;0;1;0;0;0.64184;0.11722;0.16873;1.086954576
216669;86;0.03771;0;0;0;0;0;0;0;0;0;0;0;1;0;0.56504;0.58559;0.11611;0.977345408
216669;87;0.03133;0;0;0;0;0;0;0;0;0;0;0;0;1;0.68974;0.44052;0.1386;1.178200077
216831;74;0.04284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2616;0.49795;0.22203;2.531461802
216831;75;0.03325;1;0;0;0;0;0;0;0;0;0;0;0;0;0.14522;0.46951;0.03799;2.420484246
216831;76;0.04538;0;1;0;0;0;0;0;0;0;0;0;0;0;0.23603;0.44187;0.15599;2.355152309
216831;77;0.11495;0;0;1;0;0;0;0;0;0;0;0;0;0;0.38426;0.37727;0.3259;3.216039776
216831;78;0.05754;0;0;0;1;0;0;0;0;0;0;0;0;0;0.28346;0.36949;0.22435;2.748781934
216831;79;0.0355;0;0;0;0;1;0;0;0;0;0;0;0;0;0.19171;0.31626;0.16036;2.644839571
216831;80;0.04368;0;0;0;0;0;1;0;0;0;0;0;0;0;0.15177;0.41854;0.10715;1.939975759
216831;81;0.08226;0;0;0;0;0;0;1;0;0;0;0;0;0;0.31792;0.37298;0.20608;1.986777179
216831;82;0.06202;0;0;0;0;0;0;0;1;0;0;0;0;0;0.33568;0.28178;0.22336;2.136839941
216831;83;0.0796;0;0;0;0;0;0;0;0;1;0;0;0;0;0.94842;0.24206;0.24603;2.228389407
216831;84;0.21576;0;0;0;0;0;0;0;0;0;1;0;0;0;0.68118;0.17807;0.23154;1.969404692
216831;85;0.08727;0;0;0;0;0;0;0;0;0;0;1;0;0;0.65552;0.17576;0.22285;2.093479469
216831;86;0.0999;0;0;0;0;0;0;0;0;0;0;0;1;0;0.71702;0.20705;0.19474;1.927784079
216831;87;0.14762;0;0;0;0;0;0;0;0;0;0;0;0;1;1.002;0.4028;0.25471;2.173164389
218525;74;0.13119;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1157;0.55313;0.18449;1.038014682
218525;75;0.15464;1;0;0;0;0;0;0;0;0;0;0;0;0;1.29852;0.58929;0.19811;0.906062239
218525;76;0.07706;0;1;0;0;0;0;0;0;0;0;0;0;0;0.93408;0.7305;0.12305;0.906258507
218525;77;0.06844;0;0;1;0;0;0;0;0;0;0;0;0;0;0.36709;0.58443;-0.03835;0.878122776
218525;78;0.12066;0;0;0;1;0;0;0;0;0;0;0;0;0;0.89036;0.50009;0.23234;1.229257627
218525;79;0.05936;0;0;0;0;1;0;0;0;0;0;0;0;0;1.32964;0.291;0.29186;1.123119631
218525;80;0.21502;0;0;0;0;0;1;0;0;0;0;0;0;0;0.77849;0.54328;0.23342;1.049526974
218525;81;0.22522;0;0;0;0;0;0;1;0;0;0;0;0;0;0.5485;0.58562;0.20771;0.966310315
218525;82;0.07995;0;0;0;0;0;0;0;1;0;0;0;0;0;0.36579;0.84579;0.15287;0.859152195
218525;83;0.05784;0;0;0;0;0;0;0;0;1;0;0;0;0;0.46924;0.76995;0.20434;0.960455977
218525;84;0.11378;0;0;0;0;0;0;0;0;0;1;0;0;0;2.71699;0.564;0.32808;1.308881284
218525;85;0.08358;0;0;0;0;0;0;0;0;0;0;1;0;0;1.0132;0.48498;0.44351;1.438852121
218525;86;0.11903;0;0;0;0;0;0;0;0;0;0;0;1;0;0.93166;0.63192;0.36392;1.462601195
218525;87;0.24352;0;0;0;0;0;0;0;0;0;0;0;0;1;1.24758;0.53942;0.18206;1.301121511
218675;74;0.05287;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79956;0.26582;0.36683;2.757074787
218675;75;0.07081;1;0;0;0;0;0;0;0;0;0;0;0;0;0.45393;0.2123;0.32295;2.524256379
218675;76;0.04863;0;1;0;0;0;0;0;0;0;0;0;0;0;0.65412;0.18745;0.34122;2.546509617
218675;77;0.1134;0;0;1;0;0;0;0;0;0;0;0;0;0;0.93841;0.14132;0.36338;2.377629878
218675;78;0.09585;0;0;0;1;0;0;0;0;0;0;0;0;0;0.80835;0.12699;0.36403;2.715936095
218675;79;0.05225;0;0;0;0;1;0;0;0;0;0;0;0;0;0.91367;0.0944;0.35095;2.695029089
218675;80;0.07828;0;0;0;0;0;1;0;0;0;0;0;0;0;1.21639;0.06596;0.39762;2.711898953
218675;81;0.07886;0;0;0;0;0;0;1;0;0;0;0;0;0;1.71911;0.05417;0.41174;2.311436025
218675;82;0.03819;0;0;0;0;0;0;0;1;0;0;0;0;0;1.5543;0.08583;0.34688;1.879258128
218675;83;0.04336;0;0;0;0;0;0;0;0;1;0;0;0;0;1.15586;0.07218;0.26959;1.806033958
218675;84;0.04652;0;0;0;0;0;0;0;0;0;1;0;0;0;1.59687;0.0564;0.20075;1.448942536
218675;85;0.04291;0;0;0;0;0;0;0;0;0;0;1;0;0;1.35515;0.07624;0.24379;1.581663577
218675;86;0.04796;0;0;0;0;0;0;0;0;0;0;0;1;0;1.36642;0.07068;0.25286;1.825604606
218675;87;0.06599;0;0;0;0;0;0;0;0;0;0;0;0;1;1.25527;0.06053;0.22361;1.789975489
219350;74;0.14759;0;0;0;0;0;0;0;0;0;0;0;0;0;1.77235;0.18954;0.22501;1.260541843
219350;75;0.07029;1;0;0;0;0;0;0;0;0;0;0;0;0;0.56903;0.24826;0.15415;1.135536352
219350;76;0.04941;0;1;0;0;0;0;0;0;0;0;0;0;0;0.86847;0.24708;0.14289;1.063310784
219350;77;0.06324;0;0;1;0;0;0;0;0;0;0;0;0;0;1.2733;0.2086;0.21313;1.03992526
219350;78;0.08035;0;0;0;1;0;0;0;0;0;0;0;0;0;0.83622;0.16583;0.20599;1.017265153
219350;79;0.09192;0;0;0;0;1;0;0;0;0;0;0;0;0;0.73541;0.14753;0.19474;0.974299368
219350;80;0.08128;0;0;0;0;0;1;0;0;0;0;0;0;0;0.65986;0.11148;0.17396;0.947880814
219350;81;0.07573;0;0;0;0;0;0;1;0;0;0;0;0;0;0.59834;0.09575;0.133;0.838221264
219350;82;0.0748;0;0;0;0;0;0;0;1;0;0;0;0;0;0.45244;0.11425;0.115;0.761848459
219350;83;0.06257;0;0;0;0;0;0;0;0;1;0;0;0;0;0.62787;0.19621;0.08744;0.710062682
219350;84;0.06859;0;0;0;0;0;0;0;0;0;1;0;0;0;0.71076;0.20256;0.12794;0.769080234
219350;85;0.10085;0;0;0;0;0;0;0;0;0;0;1;0;0;0.67811;0.20064;0.16123;0.834648578
219350;86;0.10008;0;0;0;0;0;0;0;0;0;0;0;1;0;1.23506;0.21053;0.16108;0.789309173
219350;87;0.08842;0;0;0;0;0;0;0;0;0;0;0;0;1;1.06702;0.19852;0.18648;0.821609663
222660;74;0.09777;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47776;0.18456;0.24185;2.412238025
222660;75;0.09281;1;0;0;0;0;0;0;0;0;0;0;0;0;0.19754;0.13171;0.14494;2.267655188
222660;76;0.07562;0;1;0;0;0;0;0;0;0;0;0;0;0;0.23748;0.21487;0.12855;2.372156425
222660;77;0.06801;0;0;1;0;0;0;0;0;0;0;0;0;0;0.20786;0.14268;0.13956;2.239595381
222660;78;0.14109;0;0;0;1;0;0;0;0;0;0;0;0;0;0.29469;0.22613;0.1689;2.313717357
222660;79;0.07574;0;0;0;0;1;0;0;0;0;0;0;0;0;0.39006;0.22079;0.14931;2.173103951
222660;80;0.12974;0;0;0;0;0;1;0;0;0;0;0;0;0;0.3308;0.27898;0.13431;1.8795921
222660;81;0.12891;0;0;0;0;0;0;1;0;0;0;0;0;0;0.26102;0.3204;0.10092;1.728110367
222660;82;0.04752;0;0;0;0;0;0;0;1;0;0;0;0;0;0.1675;0.29651;0.02546;1.453213892
222660;83;0.04153;0;0;0;0;0;0;0;0;1;0;0;0;0;0.14491;0.30639;0.05053;1.507251247
222660;84;0.0895;0;0;0;0;0;0;0;0;0;1;0;0;0;0.26699;0.26868;0.08665;1.501783851
222660;85;0.0948;0;0;0;0;0;0;0;0;0;0;1;0;0;0.42526;0.21647;0.16626;1.525069033
222660;86;0.21704;0;0;0;0;0;0;0;0;0;0;0;1;0;0.62255;0.1885;0.16276;1.676538181
222660;87;0.1383;0;0;0;0;0;0;0;0;0;0;0;0;1;0.52269;0.21158;0.13246;1.759816258
227111;74;0.01827;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29023;0.3489;0.18998;1.796699599
227111;75;0.02204;1;0;0;0;0;0;0;0;0;0;0;0;0;0.18585;0.29421;0.1703;1.648928852
227111;76;0.06024;0;1;0;0;0;0;0;0;0;0;0;0;0;0.31576;0.30801;0.11476;1.67562808
227111;77;0.04294;0;0;1;0;0;0;0;0;0;0;0;0;0;0.34411;0.30479;0.17684;1.871134529
227111;78;0.03839;0;0;0;1;0;0;0;0;0;0;0;0;0;0.36051;0.35682;0.18437;2.098723957
227111;79;0.06596;0;0;0;0;1;0;0;0;0;0;0;0;0;0.23742;0.35514;0.18645;1.861219177
227111;80;0.07247;0;0;0;0;0;1;0;0;0;0;0;0;0;0.31303;0.3278;0.18855;2.002073522
227111;81;0.04947;0;0;0;0;0;0;1;0;0;0;0;0;0;0.31528;0.34638;0.16645;1.820739987
227111;82;0.02995;0;0;0;0;0;0;0;1;0;0;0;0;0;0.41126;0.24509;0.16316;1.797504678
227111;83;0.02415;0;0;0;0;0;0;0;0;1;0;0;0;0;0.50955;0.25681;0.12553;1.783244443
227111;84;0.03374;0;0;0;0;0;0;0;0;0;1;0;0;0;0.61414;0.24698;0.1688;1.884681154
227111;85;0.02866;0;0;0;0;0;0;0;0;0;0;1;0;0;0.58589;0.21828;0.18815;1.984761707
227111;86;0.03312;0;0;0;0;0;0;0;0;0;0;0;1;0;0.72703;0.20397;0.19129;1.970856719
227111;87;0.03304;0;0;0;0;0;0;0;0;0;0;0;0;1;1.02798;0.22231;0.22732;2.009690323
227478;74;0.17518;0;0;0;0;0;0;0;0;0;0;0;0;0;9.21309;0;1.08832;3.425514869
227478;75;0.1116;1;0;0;0;0;0;0;0;0;0;0;0;0;2.24016;0;0.77115;2.587610862
227478;76;0.08985;0;1;0;0;0;0;0;0;0;0;0;0;0;3.61429;0;0.78739;2.679300536
227478;77;0.07805;0;0;1;0;0;0;0;0;0;0;0;0;0;3.84434;0;0.85305;2.773328275
227478;78;0.12968;0;0;0;1;0;0;0;0;0;0;0;0;0;3.49739;0;0.91553;2.684375761
227478;79;0.06129;0;0;0;0;1;0;0;0;0;0;0;0;0;3.37234;0;0.95174;2.693633876
227478;80;0.05613;0;0;0;0;0;1;0;0;0;0;0;0;0;4.20473;0;1.03556;3.144935294
227478;81;0.051;0;0;0;0;0;0;1;0;0;0;0;0;0;2.74554;0;0.68953;2.157327908
227478;82;0.13546;0;0;0;0;0;0;0;1;0;0;0;0;0;4.24724;0;0.85351;2.621384255
227478;83;0.04132;0;0;0;0;0;0;0;0;1;0;0;0;0;3.42975;0;0.61797;1.996523473
227478;84;0.03777;0;0;0;0;0;0;0;0;0;1;0;0;0;4.1139;0.05679;0.66224;2.063900626
227478;85;0.06125;0;0;0;0;0;0;0;0;0;0;1;0;0;3.53133;0.06639;0.74245;2.371071728
227478;86;0.06661;0;0;0;0;0;0;0;0;0;0;0;1;0;5.51257;0.08657;0.88919;2.839488061
227478;87;0.09557;0;0;0;0;0;0;0;0;0;0;0;0;1;6.95304;0.08983;0.97542;3.092339359
228255;74;0.12943;0;0;0;0;0;0;0;0;0;0;0;0;0;1.02201;0.10447;0.20564;1.387130604
228255;75;0.10063;1;0;0;0;0;0;0;0;0;0;0;0;0;0.53183;0.08156;0.20728;1.561969696
228255;76;0.04283;0;1;0;0;0;0;0;0;0;0;0;0;0;0.58261;0.0712;0.22581;1.696745443
228255;77;0.09811;0;0;1;0;0;0;0;0;0;0;0;0;0;0.64738;0.05638;0.22156;1.733841801
228255;78;0.14765;0;0;0;1;0;0;0;0;0;0;0;0;0;0.61959;0.02261;0.21836;1.701658734
228255;79;0.07246;0;0;0;0;1;0;0;0;0;0;0;0;0;0.65557;0.02231;0.2217;1.805967895
228255;80;0.05806;0;0;0;0;0;1;0;0;0;0;0;0;0;0.56579;0.01729;0.21123;1.816440268
228255;81;0.07375;0;0;0;0;0;0;1;0;0;0;0;0;0;0.48119;0.01218;0.19665;1.699086372
228255;82;0.05657;0;0;0;0;0;0;0;1;0;0;0;0;0;0.50342;0.02869;0.16887;1.588628749
228255;83;0.06653;0;0;0;0;0;0;0;0;1;0;0;0;0;0.46352;0.0346;0.13876;1.518948831
228255;84;0.06874;0;0;0;0;0;0;0;0;0;1;0;0;0;0.58983;0.02459;0.15596;1.554914575
228255;85;0.06436;0;0;0;0;0;0;0;0;0;0;1;0;0;0.66321;0.03326;0.18651;1.748372172
228255;86;0.1088;0;0;0;0;0;0;0;0;0;0;0;1;0;1.1963;0.06385;0.21714;1.881528884
228255;87;0.10542;0;0;0;0;0;0;0;0;0;0;0;0;1;1.19284;0.05097;0.22748;1.880796013
229890;74;0.03716;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17253;0.21051;0.125;1.584150297
229890;75;0.08312;1;0;0;0;0;0;0;0;0;0;0;0;0;0.157;0.258;0.10678;1.603492571
229890;76;0.02516;0;1;0;0;0;0;0;0;0;0;0;0;0;0.16608;0.3837;0.10172;1.480262042
229890;77;0.06811;0;0;1;0;0;0;0;0;0;0;0;0;0;0.24404;0.46816;0.12675;1.631358072
229890;78;0.06164;0;0;0;1;0;0;0;0;0;0;0;0;0;0.28995;0.40154;0.14419;1.544940736
229890;79;0.02528;0;0;0;0;1;0;0;0;0;0;0;0;0;0.15775;0.53127;0.06411;1.550233144
229890;80;0.02292;0;0;0;0;0;1;0;0;0;0;0;0;0;0.11452;0.55616;0.06043;1.783346697
229890;81;0.04338;0;0;0;0;0;0;1;0;0;0;0;0;0;0.14083;0.46357;0.11124;1.620454753
229890;82;0.05294;0;0;0;0;0;0;0;1;0;0;0;0;0;0.33221;0.15728;0.09563;1.883745234
229890;83;0.03788;0;0;0;0;0;0;0;0;1;0;0;0;0;0.31476;0.29032;0.10542;1.64834749
229890;84;0.06576;0;0;0;0;0;0;0;0;0;1;0;0;0;0.36976;0.27798;0.11812;2.378248265
229890;85;0.06789;0;0;0;0;0;0;0;0;0;0;1;0;0;0.32223;0.2224;0.12834;3.087594757
229890;86;0.09618;0;0;0;0;0;0;0;0;0;0;0;1;0;0.73834;0.20482;0.12134;3.84053999
229890;87;0.11344;0;0;0;0;0;0;0;0;0;0;0;0;1;0.77807;0.22437;0.11977;4.217158479
231021;74;0.13859;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46946;0.45575;0.18795;1.533859952
231021;75;0.07013;1;0;0;0;0;0;0;0;0;0;0;0;0;0.17906;0.43176;0.15665;1.371990565
231021;76;0.06195;0;1;0;0;0;0;0;0;0;0;0;0;0;0.23283;0.46974;0.13227;1.350221057
231021;77;0.08928;0;0;1;0;0;0;0;0;0;0;0;0;0;0.50503;0.26938;0.27589;1.583191438
231021;78;0.09211;0;0;0;1;0;0;0;0;0;0;0;0;0;0.41446;0.21589;0.24434;1.675095821
231021;79;0.10141;0;0;0;0;1;0;0;0;0;0;0;0;0;0.31647;0.17725;0.21532;1.738262298
231021;80;0.08262;0;0;0;0;0;1;0;0;0;0;0;0;0;0.24923;0.20808;0.17742;1.704408938
231021;81;0.11788;0;0;0;0;0;0;1;0;0;0;0;0;0;0.22668;0.25857;0.09776;1.489999082
231021;82;0.09267;0;0;0;0;0;0;0;1;0;0;0;0;0;0.21005;0.26247;0.15063;1.38432611
231021;83;0.05745;0;0;0;0;0;0;0;0;1;0;0;0;0;0.30936;0.26097;0.06928;1.194869967
231021;84;0.07935;0;0;0;0;0;0;0;0;0;1;0;0;0;0.56772;0.26944;0.13056;1.209756604
231021;85;0.13742;0;0;0;0;0;0;0;0;0;0;1;0;0;0.53285;0.20693;0.29952;1.690903938
231021;86;0.16289;0;0;0;0;0;0;0;0;0;0;0;1;0;0.45396;0.20708;0.16206;1.429265708
231021;87;0.07541;0;0;0;0;0;0;0;0;0;0;0;0;1;0.42254;0.25747;0.10358;1.369488773
231561;74;0.03759;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65858;0.02307;0.12082;1.825767858
231561;75;0.04369;1;0;0;0;0;0;0;0;0;0;0;0;0;0.29718;0.02225;0.11811;1.701846795
231561;76;0.03468;0;1;0;0;0;0;0;0;0;0;0;0;0;0.4105;0.0197;0.16309;1.574918153
231561;77;0.04293;0;0;1;0;0;0;0;0;0;0;0;0;0;0.7033;0.01623;0.1337;1.654024209
231561;78;0.0376;0;0;0;1;0;0;0;0;0;0;0;0;0;0.69213;0.01198;0.1378;1.409746428
231561;79;0.03398;0;0;0;0;1;0;0;0;0;0;0;0;0;0.32174;0.21451;0.09292;1.0009572
231561;80;0.02691;0;0;0;0;0;1;0;0;0;0;0;0;0;0.41506;0.20639;0.06587;0.821408
231561;81;0.06696;0;0;0;0;0;0;1;0;0;0;0;0;0;0.79408;0.18559;0.03006;0.428007102
231561;82;0.04664;0;0;0;0;0;0;0;1;0;0;0;0;0;1.1644;0.26125;0.06865;1.145146701
231561;83;0.13944;0;0;0;0;0;0;0;0;1;0;0;0;0;1.18635;0.32994;0.08991;1.033897007
231561;84;0.04901;0;0;0;0;0;0;0;0;0;1;0;0;0;1.13166;0.35773;0.08672;0.881935329
231561;85;0.10161;0;0;0;0;0;0;0;0;0;0;1;0;0;0.79422;0.36622;0.08353;0.747079116
231561;86;0.06705;0;0;0;0;0;0;0;0;0;0;0;1;0;1.12406;0.34535;0.10305;0.82913719
231561;87;0.11504;0;0;0;0;0;0;0;0;0;0;0;0;1;1.49275;0.3607;0.11711;0.967683155
234569;74;0.11375;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98599;0.16412;0.32308;2.331954708
234569;75;0.04776;1;0;0;0;0;0;0;0;0;0;0;0;0;0.47682;0.26892;0.20839;2.463781438
234569;76;0.03749;0;1;0;0;0;0;0;0;0;0;0;0;0;0.66499;0.25472;0.19053;2.061822907
234569;77;0.05817;0;0;1;0;0;0;0;0;0;0;0;0;0;1.02303;0.2979;0.27829;2.20863566
234569;78;0.08424;0;0;0;1;0;0;0;0;0;0;0;0;0;0.93096;0.23548;0.32461;2.418221059
234569;79;0.03853;0;0;0;0;1;0;0;0;0;0;0;0;0;0.71812;0.39727;0.29904;2.13654545
234569;80;0.07088;0;0;0;0;0;1;0;0;0;0;0;0;0;0.71993;0.32777;0.25438;2.382292253
234569;81;0.05274;0;0;0;0;0;0;1;0;0;0;0;0;0;0.62496;0.28647;0.12108;2.133908278
234569;82;0.04787;0;0;0;0;0;0;0;1;0;0;0;0;0;0.54302;0.32934;0.09773;2.28657629
234569;83;0.049;0;0;0;0;0;0;0;0;1;0;0;0;0;0.74605;0.34049;0.12251;2.255175147
234569;84;0.07159;0;0;0;0;0;0;0;0;0;1;0;0;0;0.97773;0.22495;0.16243;2.207036972
234569;85;0.05094;0;0;0;0;0;0;0;0;0;0;1;0;0;0.78132;0.45315;0.20807;2.09975599
234569;86;0.05328;0;0;0;0;0;0;0;0;0;0;0;1;0;0.78581;0.57144;0.11553;2.344860021
234569;87;0.05732;0;0;0;0;0;0;0;0;0;0;0;0;1;0.60454;0.52415;0.07283;2.348618057
238107;74;0.06233;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44799;0.35701;0.29825;1.381205263
238107;75;0.03402;1;0;0;0;0;0;0;0;0;0;0;0;0;0.47428;0.31634;0.31925;1.608079528
238107;76;0.12843;0;1;0;0;0;0;0;0;0;0;0;0;0;1.13362;0.31142;0.31696;1.459102677
238107;77;0.06788;0;0;1;0;0;0;0;0;0;0;0;0;0;0.939;0.22224;0.37805;1.461306885
238107;78;0.10797;0;0;0;1;0;0;0;0;0;0;0;0;0;1.26765;0.18863;0.44335;1.600031828
238107;79;0.09114;0;0;0;0;1;0;0;0;0;0;0;0;0;1.13717;0.13353;0.32527;1.410674883
238107;80;0.06931;0;0;0;0;0;1;0;0;0;0;0;0;0;0.74606;0.1968;0.17313;1.322670004
238107;81;0.09463;0;0;0;0;0;0;1;0;0;0;0;0;0;1.9661;0.21938;0.24666;1.510257394
238107;82;0.07874;0;0;0;0;0;0;0;1;0;0;0;0;0;0.93738;0.22259;0.16752;1.474312516
238107;83;0.08248;0;0;0;0;0;0;0;0;1;0;0;0;0;2.88688;0.2155;0.28417;1.886220086
238107;84;0.11399;0;0;0;0;0;0;0;0;0;1;0;0;0;2.58808;0.09187;0.33404;1.976756366
238107;85;0.05724;0;0;0;0;0;0;0;0;0;0;1;0;0;1.41529;0.0826;0.37078;2.476717346
238107;86;0.0689;0;0;0;0;0;0;0;0;0;0;0;1;0;1.9729;0.2305;0.09215;2.229089098
238107;87;0.06718;0;0;0;0;0;0;0;0;0;0;0;0;1;1.73068;0.13882;0.27667;2.127095266
238113;74;0.18256;0;0;0;0;0;0;0;0;0;0;0;0;0;6.51067;0;0.87196;2.690606074
238113;75;0.16167;1;0;0;0;0;0;0;0;0;0;0;0;0;4.73172;0;0.83171;2.556874621
238113;76;0.15313;0;1;0;0;0;0;0;0;0;0;0;0;0;5.27619;0;0.89927;2.73662027
238113;77;0.23019;0;0;1;0;0;0;0;0;0;0;0;0;0;4.86754;0;0.96368;2.973935114
238113;78;0.15028;0;0;0;1;0;0;0;0;0;0;0;0;0;3.66413;0.13647;0.73097;2.505538439
238113;79;0.12039;0;0;0;0;1;0;0;0;0;0;0;0;0;2.37235;0.09538;0.44892;2.042328608
238113;80;0.09886;0;0;0;0;0;1;0;0;0;0;0;0;0;2.12759;0.06979;0.29742;1.827971689
238113;81;0.09795;0;0;0;0;0;0;1;0;0;0;0;0;0;2.22587;0.0507;0.35723;1.811136031
238113;82;0.11837;0;0;0;0;0;0;0;1;0;0;0;0;0;4.91739;0.09349;0.53033;2.351148429
238113;83;0.12945;0;0;0;0;0;0;0;0;1;0;0;0;0;1.51608;0.09768;0.35969;2.034858695
238113;84;0.13118;0;0;0;0;0;0;0;0;0;1;0;0;0;3.63222;1.2304;0.37572;1.959228601
238113;85;0.16052;0;0;0;0;0;0;0;0;0;0;1;0;0;1.54688;0.8654;0.30254;1.881068204
238113;86;0.14452;0;0;0;0;0;0;0;0;0;0;0;1;0;1.69986;0.69796;0.31752;1.936119533
238113;87;0.14179;0;0;0;0;0;0;0;0;0;0;0;0;1;2.49186;0.51083;0.36727;2.087542049
241496;74;0.0236;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26147;0.13581;0.04311;4.45903546
241496;75;0.00732;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0941;0.15521;-0.25719;2.979340026
241496;76;0.02281;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25806;0.13846;-0.25325;2.593677943
241496;77;0.01769;0;0;1;0;0;0;0;0;0;0;0;0;0;0.46849;0.17204;-0.23406;4.272296539
241496;78;0.03147;0;0;0;1;0;0;0;0;0;0;0;0;0;0.55409;0.10256;0.11059;5.640286837
241496;79;0.06003;0;0;0;0;1;0;0;0;0;0;0;0;0;0.58965;0.05869;0.03416;4.873012675
241496;80;0.12909;0;0;0;0;0;1;0;0;0;0;0;0;0;0.525;0.04031;-0.22148;6.312158862
241496;81;0.03552;0;0;0;0;0;0;1;0;0;0;0;0;0;1.00576;0.34024;0.05036;5.263348255
241496;82;0.02671;0;0;0;0;0;0;0;1;0;0;0;0;0;1.008;0.33678;0.15468;7.028761374
241496;83;0.07093;0;0;0;0;0;0;0;0;1;0;0;0;0;2.82754;0.41181;0.31249;10.91181722
241496;84;0.34539;0;0;0;0;0;0;0;0;0;1;0;0;0;4.16801;0.35304;0.47412;11.33374794
241496;85;0.02856;0;0;0;0;0;0;0;0;0;0;1;0;0;1.00859;0.71047;0.11461;5.092298381
241496;86;0.03383;0;0;0;0;0;0;0;0;0;0;0;1;0;0.60263;0.69318;-0.37385;4.212641262
241496;87;0.02589;0;0;0;0;0;0;0;0;0;0;0;0;1;0.60843;0.96643;-0.35328;4.451881923
245091;74;0.03193;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34388;0.27867;0.25775;1.091960921
245091;75;0.05338;1;0;0;0;0;0;0;0;0;0;0;0;0;0.24949;0.26803;0.25976;1.151756729
245091;76;0.05645;0;1;0;0;0;0;0;0;0;0;0;0;0;0.38712;0.25006;0.28765;1.238273642
245091;77;0.06553;0;0;1;0;0;0;0;0;0;0;0;0;0;0.57697;0.16944;0.34264;1.279940025
245091;78;0.04661;0;0;0;1;0;0;0;0;0;0;0;0;0;0.513;0.15194;0.35249;1.309238261
245091;79;0.03041;0;0;0;0;1;0;0;0;0;0;0;0;0;0.48143;0.1146;0.36332;1.287010094
245091;80;0.05323;0;0;0;0;0;1;0;0;0;0;0;0;0;0.42518;0.2687;0.25222;1.273378761
245091;81;0.04071;0;0;0;0;0;0;1;0;0;0;0;0;0;0.36736;0.27877;0.25156;1.332385239
245091;82;0.03872;0;0;0;0;0;0;0;1;0;0;0;0;0;0.3241;0.24388;0.3151;1.311418352
245091;83;0.03165;0;0;0;0;0;0;0;0;1;0;0;0;0;0.42141;0.23117;0.30331;1.297726633
245091;84;0.05172;0;0;0;0;0;0;0;0;0;1;0;0;0;0.56616;0.37296;0.33984;1.39492011
245091;85;0.0676;0;0;0;0;0;0;0;0;0;0;1;0;0;0.46647;0.32581;0.34792;1.404012249
245091;86;0.05549;0;0;0;0;0;0;0;0;0;0;0;1;0;0.59668;0.53945;0.36022;1.545726796
245091;87;0.04926;0;0;0;0;0;0;0;0;0;0;0;0;1;0.57982;0.60704;0.34007;1.600934072
248631;74;0.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40513;0.21656;0.31035;1.849586225
248631;75;0.09261;1;0;0;0;0;0;0;0;0;0;0;0;0;0.21625;0.27002;0.25601;1.687622053
248631;76;0.09386;0;1;0;0;0;0;0;0;0;0;0;0;0;0.33836;0.26473;0.24916;1.718149623
248631;77;0.11184;0;0;1;0;0;0;0;0;0;0;0;0;0;0.42333;0.21961;0.24556;1.595162024
248631;78;0.09078;0;0;0;1;0;0;0;0;0;0;0;0;0;0.52559;0.17452;0.25632;1.677355751
248631;79;0.08204;0;0;0;0;1;0;0;0;0;0;0;0;0;0.57532;0.16499;0.27584;1.760172768
248631;80;0.0885;0;0;0;0;0;1;0;0;0;0;0;0;0;0.61488;0.12658;0.26275;1.689561
